,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
1072,U001,200769623,WAL-MAR corporation,16:05.1,2020,1930611216,3/7/2023 0:00,00:00.0,3/8/2023 0:00,NAH4,17532.4,0-15
1073,U001,200769623,WAL-MAR corp,09:38.3,2020,1930798430,3/8/2023 0:00,00:00.0,3/9/2023 0:00,NAH4,59826.22,0-15
1074,U001,200769623,WAL-MAR associates,14:00.8,2020,1930843171,3/9/2023 0:00,00:00.0,3/10/2023 0:00,NAH4,49226.33,0-15
1075,U001,200152991,JET systems,55:02.3,2020,1930791255,3/10/2023 0:00,00:00.0,3/11/2023 0:00,NAA8,606.09,0-15
1076,U001,200762950,HAR co,01:04.2,2020,1930705066,3/11/2023 0:00,00:00.0,3/12/2023 0:00,NAA8,149093.2,
1077,U001,200769623,WAL-MAR ,14:55.3,2020,1930862935,3/12/2023 0:00,00:00.0,3/13/2023 0:00,NAH4,4555.68,0-15
1078,U001,200786288,FAMILY corp,51:04.9,2020,1930750623,3/13/2023 0:00,00:00.0,3/14/2023 0:00,NAC6,60462.88,0-15
1079,U001,200759878,SA systems,10:14.2,2020,1930617224,3/14/2023 0:00,00:00.0,3/15/2023 0:00,NAH4,30843.74,0-15
1080,U001,200508192,THIR corp,42:34.2,2020,1930636851,3/15/2023 0:00,00:00.0,3/16/2023 0:00,NA10,41500.8,16-30
1081,U001,200706844,WINC co,40:07.9,2020,1930716056,3/16/2023 0:00,00:00.0,3/17/2023 0:00,NAA8,20225.69,0-15
1082,U001,200707822,PUBLI associates,16:56.2,2020,1930718832,3/17/2023 0:00,00:00.0,3/18/2023 0:00,NAA8,120318.71,0-15
1083,U001,200769623,WAL-MAR us,33:54.0,2020,1930879797,3/18/2023 0:00,00:00.0,3/19/2023 0:00,NAH4,10495.35,0-15
1084,U001,200726979,BJ'S  co,12:40.5,2020,1930730594,3/19/2023 0:00,00:00.0,3/20/2023 0:00,NAA8,162.65,0-15
1085,U001,200705742,DOT llc,44:15.7,2020,1930594004,3/20/2023 0:00,00:00.0,3/21/2023 0:00,NAA8,3907.09,
1086,U001,200793513,KROGER systems,21:28.4,2020,1930827925,3/21/2023 0:00,00:00.0,3/22/2023 0:00,NAA8,126237.22,0-15
1087,CA02,140104429,COSTCO systems,18:13.7,2020,2960617059,3/22/2023 0:00,00:00.0,3/23/2023 0:00,CA10,8668.667,0-15
1088,U001,200761734,H E BUT co,06:17.1,2020,1930759486,3/23/2023 0:00,00:00.0,3/24/2023 0:00,NAA8,55532.36,
1089,U001,200455322,PEA ,23:16.2,2020,1930630745,3/24/2023 0:00,00:00.0,3/25/2023 0:00,NAD5,60386.63,0-15
1090,U001,200726979,BJ'S  trust,03:45.6,2020,1930731505,3/25/2023 0:00,00:00.0,3/26/2023 0:00,NAA8,63.46,0-15
1091,U001,200769623,WAL-MAR systems,55:01.7,2020,1930819452,3/26/2023 0:00,00:00.0,3/27/2023 0:00,NAH4,38271.08,0-15
1092,U001,200965912,C&S W ,37:57.5,2020,1930649366,3/27/2023 0:00,00:00.0,3/28/2023 0:00,NAC6,56612.37,0-15
1093,U001,200769623,WAL-MAR associates,03:53.9,2020,1930844287,3/28/2023 0:00,00:00.0,3/29/2023 0:00,NAH4,78182.68,0-15
1094,U001,200759878,SA associates,57:38.9,2020,1930844692,3/29/2023 0:00,00:00.0,3/30/2023 0:00,NAH4,41273.61,0-15
1095,U001,200769623,WAL-MAR foundation,24:24.2,2020,1930694305,3/30/2023 0:00,00:00.0,3/31/2023 0:00,NAH4,58568.48,0-15
1096,U001,200729290,KROGER trust,01:51.5,2020,1930581929,3/31/2023 0:00,00:00.0,4/1/2023 0:00,NAA8,64565.93,0-15
1097,U001,200784454,BI MA trust,55:03.6,2020,1930720386,4/1/2023 0:00,00:00.0,4/2/2023 0:00,NAA8,38482.3,0-15
1098,U001,200980828,BEN E in,38:42.8,2020,1930843499,4/2/2023 0:00,00:00.0,4/3/2023 0:00,NAA8,13004.2,
1099,U001,100044010,LAND corporation,07:07.4,2020,1930798843,4/3/2023 0:00,00:00.0,4/4/2023 0:00,NA32,47839.68,
1100,CA02,140104409,LOB corp,12:31.1,2020,2960629210,4/4/2023 0:00,00:00.0,4/5/2023 0:00,CA10,61691.049,0-15
1101,U001,200418007,AM llc,43:54.4,2020,1930686448,4/5/2023 0:00,00:00.0,4/6/2023 0:00,NAA8,35808.59,16-30
1102,U001,200723794,MID MO ,38:56.6,2020,1930740296,4/6/2023 0:00,00:00.0,4/7/2023 0:00,NAA8,56310.46,0-15
1103,U001,200719526,SHARP S corp,40:18.6,2020,1930827551,4/7/2023 0:00,00:00.0,4/8/2023 0:00,NAA8,7388.5,
1104,U001,200772595,SAFEW systems,04:19.2,2020,1930647211,4/8/2023 0:00,00:00.0,4/9/2023 0:00,NAA8,70193.47,0-15
1105,U001,200707822,PUBLI corporation,45:32.5,2020,1930797049,4/9/2023 0:00,00:00.0,4/10/2023 0:00,NAA8,82249.85,0-15
1106,U001,200769623,WAL-MAR co,09:11.2,2020,1930782750,4/10/2023 0:00,00:00.0,4/11/2023 0:00,NAH4,1317,0-15
1107,U001,200407025,ALBERT systems,18:56.5,2020,1930788122,4/11/2023 0:00,00:00.0,4/12/2023 0:00,NAA8,21089.23,16-30
1108,U001,200769623,WAL-MAR us,38:54.8,2020,1930687729,4/12/2023 0:00,00:00.0,4/13/2023 0:00,NAH4,57274.72,0-15
1109,U001,200769623,WAL-MAR in,36:17.4,2020,1930745673,4/13/2023 0:00,00:00.0,4/14/2023 0:00,NAH4,776.58,0-15
1110,U001,200712105,WALG us,50:32.0,2020,1930593555,4/14/2023 0:00,00:00.0,4/15/2023 0:00,NAGD,3760.8,0-15
1111,U001,200769623,WAL-MAR foundation,18:40.0,2020,1930717711,4/15/2023 0:00,00:00.0,4/16/2023 0:00,NAH4,46305.5,0-15
1112,U001,200781803,JRD foundation,48:53.1,2020,1930677128,4/16/2023 0:00,00:00.0,4/17/2023 0:00,NAD1,2692.39,0-15
1113,U001,200772670,ASSOCIAT llc,35:43.8,2020,1930592495,4/17/2023 0:00,00:00.0,4/18/2023 0:00,NAU5,2612.48,0-15
1114,U001,200759878,SA associates,15:47.3,2020,1930749097,4/18/2023 0:00,00:00.0,4/19/2023 0:00,NAH4,41562.8,0-15
1115,U001,200784489,GE in,31:37.1,2020,1930830098,4/19/2023 0:00,00:00.0,4/20/2023 0:00,NAA8,20077.68,0-15
1116,U001,200769623,WAL-MAR associates,12:19.3,2020,1930699331,4/20/2023 0:00,00:00.0,4/21/2023 0:00,NAH4,3734.44,0-15
1117,CA02,140105686,SYSC trust,55:31.1,2020,2960624276,4/21/2023 0:00,00:00.0,4/22/2023 0:00,CA10,42439.782,0-15
1118,U001,200780383,MEIJ in,07:34.2,2020,1930751774,4/22/2023 0:00,00:00.0,4/23/2023 0:00,NAA8,129932,0-15
1119,U001,100031704,DELHAIZE associates,11:07.7,2020,1930623613,4/23/2023 0:00,00:00.0,4/24/2023 0:00,NAA8,18413.69,0-15
1120,U001,200974851,RESTA foundation,09:37.1,2020,1930706089,4/24/2023 0:00,00:00.0,4/25/2023 0:00,NAA8,256.49,0-15
1121,U001,200707005,KING S co,10:10.1,2020,1930598913,4/25/2023 0:00,00:00.0,4/26/2023 0:00,NAA8,135288.83,0-15
1122,U001,200744019,TARG systems,42:31.7,2020,1930697995,4/26/2023 0:00,00:00.0,4/27/2023 0:00,NAA8,6982.69,0-15
1123,U001,200739006,AL corporation,17:31.7,2020,1930711101,4/27/2023 0:00,00:00.0,4/28/2023 0:00,NAA8,54519.85,16-30
1124,U001,200780383,MEIJ trust,42:00.6,2020,1930580205,4/28/2023 0:00,00:00.0,4/29/2023 0:00,NAGD,17135.03,0-15
1125,U001,200706844,WINC trust,17:15.4,2020,1930716175,4/29/2023 0:00,00:00.0,4/30/2023 0:00,NAA8,16728.75,0-15
1126,U001,200769623,WAL-MAR in,54:06.5,2020,1930738377,4/30/2023 0:00,00:00.0,5/1/2023 0:00,NAH4,58475,0-15
1127,U001,200722444,PERFOR corp,03:40.8,2020,1930660350,5/1/2023 0:00,00:00.0,5/2/2023 0:00,NAA8,2539.67,0-15
1128,U001,200712105,WALG us,11:04.9,2020,1930833739,5/2/2023 0:00,00:00.0,5/3/2023 0:00,NAA8,1495.3,0-15
1129,U001,200769623,WAL-MAR in,09:18.4,2020,1930570966,5/3/2023 0:00,00:00.0,5/4/2023 0:00,NAH4,15226.19,0-15
1130,U001,200783734,FAREW us,27:14.5,2020,1930718658,5/4/2023 0:00,00:00.0,5/5/2023 0:00,NAA8,39151.65,0-15
1131,U001,200769623,WAL-MAR us,42:32.2,2020,1930866649,5/5/2023 0:00,00:00.0,5/6/2023 0:00,NAH4,48525.3,0-15
1132,U001,200769623,WAL-MAR associates,23:25.2,2020,1930798070,5/6/2023 0:00,00:00.0,5/7/2023 0:00,NAH4,1845.06,0-15
1133,U001,200769623,WAL-MAR ,14:19.9,2020,1930737149,5/7/2023 0:00,00:00.0,5/8/2023 0:00,NAH4,7301.48,0-15
1134,U001,200886415,COSTCO corp,45:37.3,2020,1930674696,5/8/2023 0:00,00:00.0,5/9/2023 0:00,NAA8,23643.9,0-15
1135,U001,200729942,SA co,49:51.8,2020,1930676483,5/9/2023 0:00,00:00.0,5/10/2023 0:00,NAA8,1290.43,0-15
1136,U001,200769623,WAL-MAR corp,17:09.9,2020,1930739538,5/10/2023 0:00,00:00.0,5/11/2023 0:00,NAH4,48558.01,0-15
1137,U001,200769623,WAL-MAR foundation,28:41.8,2020,1930793244,5/11/2023 0:00,00:00.0,5/12/2023 0:00,NAH4,153.21,0-15
1138,U001,200707822,PUBLI corp,15:40.0,2020,1930585812,5/12/2023 0:00,00:00.0,5/13/2023 0:00,NAA8,97817.27,0-15
1139,U001,200793568,SUPE ,19:18.0,2020,1930746728,5/13/2023 0:00,00:00.0,5/14/2023 0:00,NAA8,537.69,0-15
1140,U001,200148860,DOLLA foundation,08:57.1,2020,1930622788,5/14/2023 0:00,00:00.0,5/15/2023 0:00,NAGD,29163.84,
1141,U001,200803720,DEC systems,25:26.5,2020,1930873234,5/15/2023 0:00,00:00.0,5/16/2023 0:00,NAM4,2996.91,
1142,U001,200772670,ASSOCIAT associates,42:35.5,2020,1930653468,5/16/2023 0:00,00:00.0,5/17/2023 0:00,NAU5,82358.4,0-15
1143,U001,200762301,C&S WH corporation,27:53.1,2020,1930822099,5/17/2023 0:00,00:00.0,5/18/2023 0:00,NAC6,38801.21,0-15
1144,U001,200772670,ASSOCIAT corporation,19:43.9,2020,1930621852,5/18/2023 0:00,00:00.0,5/19/2023 0:00,NAU5,1054.28,0-15
1145,U001,200794332,COST trust,53:28.5,2020,1930606125,5/19/2023 0:00,00:00.0,5/20/2023 0:00,NAAX,32715.47,0-15
1146,U001,200772670,ASSOCIAT ,19:57.2,2020,1930801072,5/20/2023 0:00,00:00.0,5/21/2023 0:00,NAU5,50590.51,0-15
1147,U001,200776463,KROGE associates,58:36.2,2020,1930653600,5/21/2023 0:00,00:00.0,5/22/2023 0:00,NAA8,12291.83,0-15
1148,U001,200152991,JET trust,04:18.7,2020,1930730906,5/22/2023 0:00,00:00.0,5/23/2023 0:00,NAD1,2507.96,0-15
1149,U001,200744019,TARG us,10:05.2,2020,1930704787,5/23/2023 0:00,00:00.0,5/24/2023 0:00,NAA8,7664.54,0-15
1150,U001,200769623,WAL-MAR trust,20:20.9,2020,1930695881,5/24/2023 0:00,00:00.0,5/25/2023 0:00,NAH4,2493.35,0-15
1151,U001,200769623,WAL-MAR trust,27:33.3,2020,1930599343,5/25/2023 0:00,00:00.0,5/26/2023 0:00,NAH4,15911.99,0-15
1152,U001,200769623,WAL-MAR associates,14:55.3,2020,1930879159,5/26/2023 0:00,00:00.0,5/27/2023 0:00,NAH4,3403.8,0-15
1153,U001,200769623,WAL-MAR co,13:05.9,2020,1930819594,5/27/2023 0:00,00:00.0,5/28/2023 0:00,NAH4,19927.52,0-15
1154,CA02,140104440,SO associates,35:56.8,2020,2960617702,5/28/2023 0:00,00:00.0,5/29/2023 0:00,CA10,135332.106,0-15
1155,U001,200803720,DEC corp,48:27.6,2020,1930692159,5/29/2023 0:00,00:00.0,5/30/2023 0:00,NAM4,271.22,
1156,U001,CCCA02,KRAFT  co,30:09.1,2020,1930685322,5/30/2023 0:00,00:00.0,5/31/2023 0:00,NAG2,13948.2,0-15
1157,U001,200782207,FORT trust,27:06.0,2020,1930859849,5/31/2023 0:00,00:00.0,6/1/2023 0:00,NAA8,48206.96,0-15
1158,U001,200780383,MEIJ corp,04:45.2,2020,1930779820,6/1/2023 0:00,00:00.0,6/2/2023 0:00,NAA8,130414.76,0-15
1159,U013,100024102,FELI trust,35:12.9,2020,1991841814,6/2/2023 0:00,00:00.0,6/3/2023 0:00,NAVE,70657.02,0-15
1160,U001,200769623,WAL-MAR corporation,11:28.7,2020,1930635289,6/3/2023 0:00,00:00.0,6/4/2023 0:00,NAH4,6582.26,0-15
1161,U001,200726979,BJ'S  foundation,36:09.4,2020,1930760109,6/4/2023 0:00,00:00.0,6/5/2023 0:00,NAA8,344.9,0-15
1162,U001,200029010,KROG in,57:28.4,2020,1930631475,6/5/2023 0:00,00:00.0,6/6/2023 0:00,NAA8,135103.34,0-15
1163,U001,200752302,KROGER foundation,25:22.2,2020,1930787898,6/6/2023 0:00,00:00.0,6/7/2023 0:00,NAA8,77889.07,0-15
1164,U001,200769623,WAL-MAR corporation,41:35.7,2020,1930710126,6/7/2023 0:00,00:00.0,6/8/2023 0:00,NAH4,61.29,0-15
1165,U001,200769623,WAL-MAR in,35:42.0,2020,1930585706,6/8/2023 0:00,00:00.0,6/9/2023 0:00,NAH4,15993.68,0-15
1166,U001,200726979,BJ'S  in,53:19.7,2020,1930859719,6/9/2023 0:00,00:00.0,6/10/2023 0:00,NAA8,380.77,0-15
1167,U001,200759878,SA trust,08:20.0,2020,1930645152,6/10/2023 0:00,00:00.0,6/11/2023 0:00,NAH4,22511.69,0-15
1168,U001,200769623,WAL-MAR llc,23:29.1,2020,1930752149,6/11/2023 0:00,00:00.0,6/12/2023 0:00,NAH4,661.11,0-15
1169,U001,200759878,SA associates,07:38.2,2020,1930825883,6/12/2023 0:00,00:00.0,6/13/2023 0:00,NAH4,31269.65,0-15
1170,U001,200769623,WAL-MAR us,18:49.4,2020,1930708478,6/13/2023 0:00,00:00.0,6/14/2023 0:00,NAH4,39469.29,0-15
1171,U001,200776463,KROGE llc,12:29.6,2020,1930790873,6/14/2023 0:00,00:00.0,6/15/2023 0:00,NAA8,90640.58,0-15
1172,U001,200744019,TARG corp,42:49.9,2020,1930602914,6/15/2023 0:00,00:00.0,6/16/2023 0:00,NAGD,5991.27,0-15
1173,U001,200776463,KROGE corporation,15:15.2,2020,1930647278,6/16/2023 0:00,00:00.0,6/17/2023 0:00,NAA8,136508.84,0-15
1174,U001,200769623,WAL-MAR foundation,50:09.5,2020,1930790876,6/17/2023 0:00,00:00.0,6/18/2023 0:00,NAH4,7962.12,0-15
1175,U001,200794332,COST systems,18:15.0,2020,1930606694,6/18/2023 0:00,00:00.0,6/19/2023 0:00,NAAX,24341.31,0-15
1176,U001,200794332,COST co,52:48.5,2020,1930670719,6/19/2023 0:00,00:00.0,6/20/2023 0:00,NAAX,37925.78,0-15
1177,U001,200726979,BJ'S  systems,41:46.9,2020,1930716601,6/20/2023 0:00,00:00.0,6/21/2023 0:00,NAA8,550.2,0-15
1178,U001,200721222,GO foundation,08:35.6,2020,1930679348,6/21/2023 0:00,00:00.0,6/22/2023 0:00,NAA8,36337.74,0-15
1179,CA02,140104440,SO trust,33:33.2,2020,2960625801,6/22/2023 0:00,00:00.0,6/23/2023 0:00,CA10,50126.748,0-15
1180,CA02,140104440,SO ,52:16.2,2020,2960621921,6/23/2023 0:00,00:00.0,6/24/2023 0:00,CA10,43264.991,0-15
1181,U001,200769623,WAL-MAR corp,15:15.7,2020,1930652981,6/24/2023 0:00,00:00.0,6/25/2023 0:00,NAH4,50529.38,0-15
1182,U001,200769623,WAL-MAR in,38:17.9,2020,1930577552,6/25/2023 0:00,00:00.0,6/26/2023 0:00,NAH4,7473.7,0-15
1183,U001,200777735,NASH  trust,40:16.8,2020,1930839321,6/26/2023 0:00,00:00.0,6/27/2023 0:00,NAA8,103587.23,
1184,U001,200769623,WAL-MAR us,42:23.9,2020,1930801271,6/27/2023 0:00,00:00.0,6/28/2023 0:00,NAH4,12825.19,0-15
1185,U001,200707822,PUBLI associates,29:06.6,2020,1930782104,6/28/2023 0:00,00:00.0,6/29/2023 0:00,NAA8,78502.37,0-15
1186,U001,100001196,DOLLAR associates,16:34.8,2020,1930828040,6/29/2023 0:00,00:00.0,6/30/2023 0:00,NAA8,7740.7,0-15
1187,U001,200772670,ASSOCIAT trust,28:35.6,2020,1930780007,6/30/2023 0:00,00:00.0,7/1/2023 0:00,NAU5,10085.8,0-15
1188,U001,200526831,PERISH ,39:26.5,2020,1930768394,7/1/2023 0:00,00:00.0,7/2/2023 0:00,NAA8,83481.17,0-15
1189,U001,200769623,WAL-MAR associates,11:23.0,2020,1930882792,7/2/2023 0:00,00:00.0,7/3/2023 0:00,NAH4,142.22,0-15
1190,U001,200769623,WAL-MAR associates,34:13.4,2020,1930827850,7/3/2023 0:00,00:00.0,7/4/2023 0:00,NAH4,1991.84,0-15
1191,U001,200704045,RA co,28:58.6,2020,1930866288,7/4/2023 0:00,00:00.0,7/5/2023 0:00,NAA8,89899.14,0-15
1192,U001,200769623,WAL-MAR in,20:12.3,2020,1930728067,7/5/2023 0:00,00:00.0,7/6/2023 0:00,NAH4,272.45,0-15
1193,U001,200769623,WAL-MAR associates,15:58.9,2020,1930585433,7/6/2023 0:00,00:00.0,7/7/2023 0:00,NAH4,36820.79,0-15
1194,U001,200769623,WAL-MAR corporation,50:46.1,2020,1930732961,7/7/2023 0:00,00:00.0,7/8/2023 0:00,NAH4,31610.43,0-15
1195,U001,200777735,NASH  llc,44:04.3,2020,1930576618,7/8/2023 0:00,00:00.0,7/9/2023 0:00,NAA8,16491.13,0-15
1196,U001,200726979,BJ'S  corp,19:41.4,2020,1930715869,7/9/2023 0:00,00:00.0,7/10/2023 0:00,NAA8,667.96,0-15
1197,U001,200778870,C corporation,08:54.9,2020,1930764073,7/10/2023 0:00,00:00.0,7/11/2023 0:00,NAA8,8161.5,0-15
1198,U001,200776463,KROGE in,02:37.4,2020,1930693797,7/11/2023 0:00,00:00.0,7/12/2023 0:00,NAA8,103985.27,0-15
1199,U001,200729942,SA trust,19:13.6,2020,1930647125,7/12/2023 0:00,00:00.0,7/13/2023 0:00,NAGD,4006.38,0-15
1200,U001,200418007,AM in,55:53.4,2020,1930764257,7/13/2023 0:00,00:00.0,7/14/2023 0:00,NAA8,2498.27,16-30
1201,U001,200762301,C&S WH corp,35:42.7,2020,1930719411,7/14/2023 0:00,00:00.0,7/15/2023 0:00,NAGD,1071.38,0-15
1202,U001,200769623,WAL-MAR corp,08:31.6,2020,1930750437,7/15/2023 0:00,00:00.0,7/16/2023 0:00,NAH4,10164.82,0-15
1203,U001,200726979,BJ'S  corp,52:18.5,2020,1930717118,7/16/2023 0:00,00:00.0,7/17/2023 0:00,NAA8,15235.13,0-15
1204,U001,200769623,WAL-MAR foundation,52:45.1,2020,1930629852,7/17/2023 0:00,00:00.0,7/18/2023 0:00,NAH4,15728.13,0-15
1205,U001,100024776,PEA in,29:26.7,2020,1930810293,7/18/2023 0:00,00:00.0,7/19/2023 0:00,NAG2,7214.57,0-15
1206,U001,200769623,WAL-MAR associates,56:48.7,2020,1930714796,7/19/2023 0:00,00:00.0,7/20/2023 0:00,NAH4,36369.05,0-15
1207,U001,200769623,WAL-MAR corp,00:22.8,2020,1930609912,7/20/2023 0:00,00:00.0,7/21/2023 0:00,NAH4,106.67,0-15
1208,U001,200743123,KROGER corp,07:45.7,2020,1930672929,7/21/2023 0:00,00:00.0,7/22/2023 0:00,NAA8,133818.72,0-15
1209,U001,200743123,KROGER in,03:27.6,2020,1930822629,7/22/2023 0:00,00:00.0,7/23/2023 0:00,NAA8,13713.39,0-15
1210,U001,200803720,DEC foundation,48:27.6,2020,1930690648,7/23/2023 0:00,00:00.0,7/24/2023 0:00,NAM4,374.64,
1211,U001,200794332,COST associates,04:50.8,2020,1930719716,7/24/2023 0:00,00:00.0,7/25/2023 0:00,NAAX,39222.02,0-15
1212,U013,140103409,BUTTE co,21:46.9,2020,1991839567,7/25/2023 0:00,00:00.0,7/26/2023 0:00,NAVE,21814.89,0-15
1213,U001,200704858,WAKE co,26:55.8,2020,1930669921,7/26/2023 0:00,00:00.0,7/27/2023 0:00,NAA8,5646.39,0-15
1214,U001,200750051,ALBER corp,38:18.2,2020,1930797286,7/27/2023 0:00,00:00.0,7/28/2023 0:00,NAA8,54518.4,16-30
1215,U001,200794332,COST systems,17:43.8,2020,1930671296,7/28/2023 0:00,00:00.0,7/29/2023 0:00,NAAX,81653.8,0-15
1216,U001,200762301,C&S WH foundation,35:22.8,2020,1930623634,7/29/2023 0:00,00:00.0,7/30/2023 0:00,NAC6,21827.01,0-15
1217,U001,200020431,DEC trust,16:44.9,2020,1930682904,7/30/2023 0:00,00:00.0,7/31/2023 0:00,NAM4,81,0-15
1218,U001,200744019,TARG us,10:05.2,2020,1930828708,7/31/2023 0:00,00:00.0,8/1/2023 0:00,NAA8,14267.08,0-15
1219,U001,200726979,BJ'S  trust,16:09.3,2020,1930729936,8/1/2023 0:00,00:00.0,8/2/2023 0:00,NAA8,24918.62,0-15
1220,U001,200418007,AM in,11:05.6,2020,1930802482,8/2/2023 0:00,00:00.0,8/3/2023 0:00,NAA8,19175.38,16-30
1221,U001,200794332,COST foundation,57:12.3,2020,1930717822,8/3/2023 0:00,00:00.0,8/4/2023 0:00,NAAX,24691.93,0-15
1222,U001,200741174,M B  corp,06:02.5,2020,1930641036,8/4/2023 0:00,00:00.0,8/5/2023 0:00,NAA8,18754.85,0-15
1223,U001,200739534,OK corp,24:21.8,2020,1930798569,8/5/2023 0:00,00:00.0,8/6/2023 0:00,NAA8,19134.36,0-15
1224,U001,200705742,DOT systems,23:20.6,2020,1930622901,8/6/2023 0:00,00:00.0,8/7/2023 0:00,NAA8,25243.61,
1225,U001,200257211,SUI corporation,42:24.2,2020,1930715623,8/7/2023 0:00,00:00.0,8/8/2023 0:00,NAA8,43286.07,0-15
1226,U001,200769623,WAL-MAR trust,44:07.5,2020,1930729846,8/8/2023 0:00,00:00.0,8/9/2023 0:00,NAH4,15038.06,0-15
1227,U001,200764795,SYSCO  llc,24:35.1,2020,1930581724,8/9/2023 0:00,00:00.0,8/10/2023 0:00,NA32,10208,0-15
1228,U001,200726979,BJ'S  foundation,04:19.1,2020,1930666521,8/10/2023 0:00,00:00.0,8/11/2023 0:00,NAA8,316.93,0-15
1229,U001,200458131,TIMES associates,11:38.2,2020,1930676786,8/11/2023 0:00,00:00.0,8/12/2023 0:00,NAA8,5524.35,0-15
1230,U001,200936373,SUPE ,06:08.9,2020,1930809722,8/12/2023 0:00,00:00.0,8/13/2023 0:00,NAA8,36152.94,0-15
1231,U001,200744019,TARG trust,22:59.3,2020,1930849997,8/13/2023 0:00,00:00.0,8/14/2023 0:00,NAA8,1799.9,0-15
1232,U013,140103335,PARAM us,57:45.6,2020,1991840746,8/14/2023 0:00,00:00.0,8/15/2023 0:00,NAVE,33064.89,0-15
1233,CA02,140104229,A & W F associates,19:51.5,2020,2960633342,8/15/2023 0:00,00:00.0,8/16/2023 0:00,CA10,3874.878,16-30
1234,U001,100031704,DELHAIZE us,09:36.3,2020,1930801392,8/16/2023 0:00,00:00.0,8/17/2023 0:00,NAA8,56725.42,
1235,U001,200706844,WINC trust,27:33.5,2020,1930709453,8/17/2023 0:00,00:00.0,8/18/2023 0:00,NAA8,6242.34,0-15
1236,U001,200705372,FR trust,57:59.0,2020,1930652968,8/18/2023 0:00,00:00.0,8/19/2023 0:00,NAA8,150810.74,0-15
1237,U001,200769623,WAL-MAR trust,27:33.3,2020,1930861450,8/19/2023 0:00,00:00.0,8/20/2023 0:00,NAH4,18215.64,0-15
1238,CA02,140105686,SYSC trust,26:57.6,2020,2960623928,8/20/2023 0:00,00:00.0,8/21/2023 0:00,CA10,17759.035,0-15
1239,U001,200721222,GO corp,56:28.2,2020,1930687943,8/21/2023 0:00,00:00.0,8/22/2023 0:00,NAA8,18701.48,0-15
1240,U001,200705742,DOT us,14:12.3,2020,1930862343,8/22/2023 0:00,00:00.0,8/23/2023 0:00,NAAW,57336.97,
1241,U001,200769623,WAL-MAR foundation,04:42.8,2020,1930725400,8/23/2023 0:00,00:00.0,8/24/2023 0:00,NAH4,1898.9,0-15
1242,U001,200769623,WAL-MAR systems,11:53.6,2020,1930778681,8/24/2023 0:00,00:00.0,8/25/2023 0:00,NAH4,75276.54,0-15
1243,U001,200555117,BURR associates,18:42.7,2020,1930751143,8/25/2023 0:00,00:00.0,8/26/2023 0:00,NAA8,50116.5,0-15
1244,U001,200769623,WAL-MAR co,22:26.0,2020,1930645387,8/26/2023 0:00,00:00.0,8/27/2023 0:00,NAH4,55806.82,0-15
1245,U001,200974851,RESTA systems,22:15.9,2020,1930631179,8/27/2023 0:00,00:00.0,8/28/2023 0:00,NAA8,1045.09,0-15
1246,U001,200726979,BJ'S  llc,39:16.1,2020,1930674447,8/28/2023 0:00,00:00.0,8/29/2023 0:00,NAA8,819.64,0-15
1247,U001,200726979,BJ'S  foundation,23:57.9,2020,1930752825,8/29/2023 0:00,00:00.0,8/30/2023 0:00,NAA8,198.38,0-15
1248,U001,200769623,WAL-MAR foundation,01:15.0,2020,1930682863,8/30/2023 0:00,00:00.0,8/31/2023 0:00,NAH4,17631.81,0-15
1249,U001,200769623,WAL-MAR corp,13:32.5,2020,1930686257,8/31/2023 0:00,00:00.0,9/1/2023 0:00,NAH4,55345.54,0-15
1250,CA02,140104472,MARTIN corp,17:15.1,2020,2960621656,9/1/2023 0:00,00:00.0,9/2/2023 0:00,CA10,4573.044,0-15
1251,U001,200759878,SA trust,54:17.7,2020,1930699455,9/2/2023 0:00,00:00.0,9/3/2023 0:00,NAH4,5153.79,0-15
1252,U001,200769623,WAL-MAR corporation,07:51.3,2020,1930694468,9/3/2023 0:00,00:00.0,9/4/2023 0:00,NAH4,4272.16,0-15
1253,U001,200726979,BJ'S  trust,29:30.8,2020,1930827989,9/4/2023 0:00,00:00.0,9/5/2023 0:00,NAA8,285.8,0-15
1254,U001,200759878,SA systems,10:14.2,2020,1930848693,9/5/2023 0:00,00:00.0,9/6/2023 0:00,NAH4,31209.43,0-15
1255,U001,200769623,WAL-MAR trust,27:33.3,2020,1930617883,9/6/2023 0:00,00:00.0,9/7/2023 0:00,NAH4,15528.95,0-15
1256,U001,200744019,TARG foundation,17:18.3,2020,1930661319,9/7/2023 0:00,00:00.0,9/8/2023 0:00,NAA8,16362.7,0-15
1257,U001,200769623,WAL-MAR in,25:53.6,2020,1930707495,9/8/2023 0:00,00:00.0,9/9/2023 0:00,NAH4,46889.88,0-15
1258,U001,200803720,DEC in,12:10.3,2020,1930820038,9/9/2023 0:00,00:00.0,9/10/2023 0:00,NAM4,1309.66,
1259,U001,200526831,PERISH associates,39:26.5,2020,1930630439,9/10/2023 0:00,00:00.0,9/11/2023 0:00,NAA8,102686.95,0-15
1260,U001,200308132,COLORA systems,49:58.4,2020,1930851560,9/11/2023 0:00,00:00.0,9/12/2023 0:00,NAA8,19909.04,0-15
1261,U001,200769623,WAL-MAR systems,52:20.1,2020,1930855065,9/12/2023 0:00,00:00.0,9/13/2023 0:00,NAH4,29419.25,0-15
